보행자전용도로명,시도명,시군구명,법정동명,지정일자,운영방식구분,평일운영시작시각,평일운영종료시각,주말운영시작시각,주말운영종료시각,보행자전용도로시작점위도,보행자전용도로시작점경도,보행자전용도로종료점위도,보행자전용도로종료점경도,자전거보행자겸용도로구분,보행자전용도로폭,보차분리여부,지정목적,관리점검일자,관리점검결과,유지보수내용,영상정보기처리기기설치개수,보안등설치개수,횡단보도설치개수,방호울타리설치개수,차량진입억제용말뚝설치개수,속도저감시설설치개수,교통표지판설치개수,이정표설치개수,점자블럭설치개수,관리기관명,관리기관전화번호,데이터기준일자
둔산중로-11,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.354365,127.377648,36.354369,127.377913,,6,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
둔산중로-12,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.354424,127.378094,36.354362,127.378445,,6,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
둔산중로-13,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.354377,127.378694,36.354355,127.379190,,6,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
둔산중로-14,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.351754,127.377600,36.351520,127.378303,,5,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
둔산중로-15,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.351418,127.377750,36.351248,127.378103,,5,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
둔산중로-16,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.350963,127.378600,36.350875,127.378829,,6,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
둔산중로-17,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.351052,127.378853,36.348920,127.377525,,5,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
둔산중로-18,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.351500,127.379000,36.351455,127.379427,,5,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
둔산중로-19,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.352800,127.381225,36.352773,127.381456,,6,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
둔산중로-20,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.355147,127.380826,36.355144,127.381082,,6,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
둔산중로-21,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.354371,127.380460,36.354382,127.380743,,6,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
둔산중로-22,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.352800,127.380400,36.352787,127.380735,,6,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
둔산중로-23,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.353708,127.379742,36.353685,127.380205,,5,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
둔산중로-24,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.355106,127.379758,36.355087,127.380206,,6,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
둔산중로-25,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.355953,127.379737,36.355929,127.380321,,5,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
둔산중로-26,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.350038,127.388468,36.349878,127.388470,,6,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
둔산중로-27,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.350374,127.388466,36.350200,127.388473,,6,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
둔산중로-28,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.352443,127.388473,36.352200,127.388478,,6,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
둔산중로-29,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.352677,127.388463,36.352438,127.388465,,6,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
둔산중로-30,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.363331,127.392000,36.363228,127.393370,,10,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
둔산중로-31,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.359944,127.390566,36.359930,127.395090,,10,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
둔산중로-32,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.359232,127.397585,36.359192,127.396069,,10,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
둔산중로-33,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.356340,127.378000,36.356340,127.378000,,9,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
둔산중로-34,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.355748,127.377636,36.355187,127.377624,,8,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
둔산중로-35,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.354320,127.377631,36.353675,127.377634,,8,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
둔산중로-36,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.353513,127.377608,36.352851,127.377588,,8,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
둔산중로-37,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.352835,127.377626,36.352300,127.377612,,8,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
둔산중로-38,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.352547,127.378000,36.352547,127.378000,,8,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
둔산중로-39,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.352330,127.378534,36.352330,127.378534,,8,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
둔산중로-40,대전광역시,서구,둔산동,,전일제,00:00,23:59,00:00,23:59,36.350746,127.377600,36.351044,127.377309,,8,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
둔산중로-41,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.351081,127.376833,36.350874,127.376195,,8,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
둔산중로-42,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.351473,127.376000,36.351500,127.375479,,8,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
둔산중로-43,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.352193,127.374379,35.907810,128.686697,,8,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
둔산중로-44,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.350444,127.378400,36.350279,127.378719,,8,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
둔산중로-45,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.351046,127.381314,36.350717,127.381313,,8,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
둔산중로-46,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.345906,127.381269,36.346143,127.381000,,8,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
둔산중로-47,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.351565,127.381000,36.351882,127.381000,,8,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
둔산중로-48,대전광역시,서구,둔산동,,전일제,00:00,23:59,00:00,23:59,36.352288,127.380920,36.352671,127.380927,,8,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
둔산중로-49,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.353354,127.380925,36.352916,127.381000,,8,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
둔산중로-50,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.353800,127.380924,36.354131,127.381000,,8,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
둔산중로-51,대전광역시,서구,둔산동,,전일제,00:00,23:59,00:00,23:59,36.355572,127.380780,36.354485,127.381000,,8,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
둔산중로-52,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.356326,127.381500,36.356326,127.381504,,8,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
둔산중로-53,대전광역시,서구,둔산동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.352600,127.387243,36.352581,127.388000,,8,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
대덕대로-1,대전광역시,서구,만년동,1991-06-07,전일제,00:00,23:59,00:00,23:59,36.367221,127.378139,36.366257,127.378132,,10,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
대덕대로-2,대전광역시,서구,만년동,1991-06-07,전일제,00:00,23:59,00:00,23:59,36.366087,127.379816,36.366070,127.380170,,8,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
대덕대로-3,대전광역시,서구,만년동,1991-06-07,전일제,00:00,23:59,00:00,23:59,36.368560,127.379812,36.368548,127.380193,,8,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
대덕대로-4,대전광역시,서구,만년동,1991-06-07,전일제,00:00,23:59,00:00,23:59,36.369606,127.381263,36.369033,127.381268,,8,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
대덕대로-5,대전광역시,서구,만년동,1991-06-07,전일제,00:00,23:59,00:00,23:59,36.368554,127.380408,36.368529,127.381246,,8,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
대덕대로-6,대전광역시,서구,만년동,1991-06-07,전일제,00:00,23:59,00:00,23:59,36.368724,127.381455,36.368549,127.381256,,8,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
대덕대로-7,대전광역시,서구,만년동,1991-06-07,전일제,00:00,23:59,00:00,23:59,36.368723,127.382000,36.368549,127.381256,,8,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
대덕대로-8,대전광역시,서구,만년동,1991-06-07,전일제,00:00,23:59,00:00,23:59,36.368373,127.381056,36.368549,127.381256,,8,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
대덕대로-9,대전광역시,서구,만년동,1991-06-07,전일제,00:00,23:59,00:00,23:59,36.367592,127.381435,36.367928,127.381716,,8,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
대덕대로-10,대전광역시,서구,만년동,1991-06-07,전일제,00:00,23:59,00:00,23:59,36.367369,127.380294,36.365720,127.380252,,8,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
대덕대로-11,대전광역시,서구,만년동,1991-06-07,전일제,00:00,23:59,00:00,23:59,36.365639,127.380285,36.366500,127.380267,,8,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
대덕대로-12,대전광역시,서구,만년동,1991-06-07,전일제,00:00,23:59,00:00,23:59,36.367411,127.381319,36.367300,127.382098,,8,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
대덕대로-13,대전광역시,서구,만년동,1991-06-07,전일제,00:00,23:59,00:00,23:59,36.367261,127.380416,36.367276,127.381229,,8,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
대덕대로-14,대전광역시,서구,만년동,1991-06-07,전일제,00:00,23:59,00:00,23:59,36.367272,127.379792,36.367253,127.380204,,8,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
대덕대로-15,대전광역시,서구,만년동,1991-06-07,전일제,00:00,23:59,00:00,23:59,36.365367,127.381425,36.365367,127.381425,,8,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
대덕대로-16,대전광역시,서구,만년동,1991-06-07,전일제,00:00,23:59,00:00,23:59,36.365926,127.382553,36.365926,127.382553,,8,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
대덕대로-17,대전광역시,서구,만년동,1991-06-07,전일제,00:00,23:59,00:00,23:59,36.367273,127.376716,36.366408,127.376623,,8,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
대덕대로-18,대전광역시,서구,만년동,1991-06-07,전일제,00:00,23:59,00:00,23:59,36.367400,127.378000,36.367418,127.379280,,8,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
대덕대로-19,대전광역시,서구,만년동,1991-06-07,전일제,00:00,23:59,00:00,23:59,36.367379,127.374343,36.367488,127.374132,,6,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
대덕대로-20,대전광역시,서구,만년동,1991-06-07,전일제,00:00,23:59,00:00,23:59,36.367386,127.375123,36.367415,127.374355,,4,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
대덕대로-21,대전광역시,서구,만년동,1991-06-07,전일제,00:00,23:59,00:00,23:59,36.367228,127.376638,36.366400,127.376667,,4,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
대덕대로-22,대전광역시,서구,만년동,1991-06-07,전일제,00:00,23:59,00:00,23:59,36.367410,127.376137,36.367417,127.376773,,4,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
대덕대로-23,대전광역시,서구,만년동,1991-06-07,전일제,00:00,23:59,00:00,23:59,36.367479,127.374100,36.368031,127.373288,,5,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
대덕대로-24,대전광역시,서구,만년동,1991-06-07,전일제,00:00,23:59,00:00,23:59,36.365370,127.380393,36.365370,127.380393,,4,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
청사로-1,대전광역시,서구,월평동,1989-12-23,전일제,00:00,23:59,00:00,23:59,33.464517,126.581492,33.464200,126.584765,,10,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
청사로-2,대전광역시,서구,월평동,1989-12-23,전일제,00:00,23:59,00:00,23:59,33.469016,126.576428,33.469016,126.576428,,10,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
청사로-3,대전광역시,서구,월평동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.356930,127.367667,33.464806,126.578515,,10,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
청사로-4,대전광역시,서구,월평동,1989-12-23,전일제,00:00,23:59,00:00,23:59,33.470648,126.581800,33.464726,126.582084,,5,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
청사로-5,대전광역시,서구,월평동,1989-12-23,전일제,00:00,23:59,00:00,23:59,33.469936,126.581841,33.472816,126.582000,,5,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
청사로-6,대전광역시,서구,월평동,1989-12-23,전일제,00:00,23:59,00:00,23:59,33.469130,126.578547,33.472558,126.580373,,6,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
청사로-7,대전광역시,서구,월평동,1989-12-23,전일제,00:00,23:59,00:00,23:59,33.462693,126.579700,33.462408,126.578646,,6,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
청사로-8,대전광역시,서구,월평동,1989-12-23,전일제,00:00,23:59,00:00,23:59,33.470242,126.575718,33.470242,126.575718,,6,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
청사로-9,대전광역시,서구,월평동,1989-12-23,전일제,00:00,23:59,00:00,23:59,33.470500,126.575200,33.470422,126.575626,,6,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
청사로-10,대전광역시,서구,월평동,1989-12-23,전일제,00:00,23:59,00:00,23:59,33.476766,126.572481,33.477600,126.574919,,6,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
청사로-11,대전광역시,서구,월평동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.357007,127.359660,36.357128,127.359916,,6,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
청사로-12,대전광역시,서구,월평동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.353274,127.356773,36.354842,127.355297,,6,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
청사로-13,대전광역시,서구,월평동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.354209,127.361529,33.470537,126.574752,,6,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
청사로-14,대전광역시,서구,월평동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.354380,127.358000,36.355428,127.357084,,6,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
문정로-1,대전광역시,서구,탄방동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.346570,127.394139,36.346210,127.394104,,10,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
문정로-2,대전광역시,서구,탄방동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.345240,127.385565,36.345240,127.385565,,10,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
문정로-3,대전광역시,서구,탄방동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.345658,127.382000,36.345419,127.382218,,8,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
문정로-4,대전광역시,서구,탄방동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.348045,127.388263,36.348722,127.388249,,8,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
문정로-5,대전광역시,서구,탄방동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.346429,127.388568,36.346100,127.388566,,8,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
문정로-6,대전광역시,서구,탄방동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.346428,127.389177,36.346428,127.389177,,8,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
문정로-7,대전광역시,서구,탄방동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.348722,127.388249,36.348722,127.388249,,6,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
문정로-8,대전광역시,서구,탄방동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.346386,127.395300,36.345835,127.395896,,6,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
문정로-9,대전광역시,서구,탄방동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.346844,127.395879,36.346111,127.396744,,6,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
문정로-10,대전광역시,서구,탄방동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.346250,127.395686,36.346889,127.395790,,6,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
문정로-11,대전광역시,서구,탄방동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.346431,127.395464,36.346754,127.395878,,6,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
문정로-12,대전광역시,서구,탄방동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.346300,127.396225,36.346081,127.395789,,6,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
문정로-13,대전광역시,서구,탄방동,1989-12-23,전일제,00:00,23:59,00:00,23:59,36.346246,127.394127,36.348836,127.395800,,4,,보행환경개선,2023-09-12,합격,,,,,,,,,,,대전광역시 서구청 건설과,042-288-3925,2026-02-20
